"salary","satisfaction_level","average_monthly_hours"
"low",0.73,241
"low",0.09,257
"low",0.91,246
"low",0.82,233
"low",0.28,218
"medium",0.84,262
"medium",0.45,138
"medium",0.45,142
"medium",0.91,233
"medium",0.42,155
"medium",0.82,229
"medium",0.11,264
"medium",0.42,199
"medium",0.82,223
"medium",0.09,268
"medium",0.1,287
"medium",0.86,257
"high",0.4,143
"low",0.45,130
"medium",0.42,136
"medium",0.74,261
"medium",0.55,180
"medium",0.37,126
"low",0.41,127
"low",0.89,195
"low",0.41,160
"low",0.44,150
"low",0.87,264
"low",0.1,309
"low",0.41,135
"low",0.11,261
"low",0.43,160
"low",0.77,237
"low",0.41,136
"low",0.41,139
"low",0.36,151
"low",0.77,229
"low",0.81,245
"low",0.39,127
"low",0.09,283
"low",0.44,143
"low",0.1,298
"low",0.36,159
"low",0.81,239
"medium",0.81,226
"medium",0.85,248
"medium",0.1,286
"medium",0.37,145
"medium",0.09,254
"medium",0.44,127
"medium",0.86,223
"medium",0.77,255
"medium",0.41,136
"medium",0.4,137
"medium",0.43,135
"medium",0.43,137
"high",0.8,255
"low",0.8,273
"medium",0.82,234
"medium",0.37,152
"medium",0.37,134
"medium",0.09,292
"low",0.9,245
"low",0.41,159
"low",0.1,260
"low",0.44,149
"low",0.89,266
"low",0.42,149
"low",0.87,242
"low",0.45,134
"low",0.11,271
"low",0.09,275
"low",0.76,227
"low",0.11,277
"low",0.37,151
"low",0.1,274
"low",0.77,242
"low",0.42,143
"low",0.38,145
"low",0.32,172
"low",0.38,135
"low",0.19,192
"low",0.1,276
"medium",0.76,206
"medium",0.53,281
"medium",0.39,151
"medium",0.11,244
"medium",0.1,309
"medium",0.84,218
"medium",0.82,263
"medium",0.1,244
"medium",0.59,263
"medium",0.44,143
"medium",0.89,181
"medium",0.91,265
"high",0.66,161
"low",0.11,282
"medium",0.43,155
"medium",0.78,217
"medium",0.11,289
"medium",0.83,259
"low",0.39,158
"low",0.38,158
"low",0.37,155
"low",0.44,146
"low",0.53,164
"low",0.09,259
"low",0.11,293
"low",0.83,275
"low",0.88,219
"low",0.1,247
"low",0.09,309
"low",0.44,151
"low",0.39,129
"low",0.87,274
"low",0.74,233
"low",0.1,289
"low",0.74,239
"low",0.75,221
"low",0.41,150
"low",0.41,144
"low",0.09,289
"medium",0.09,301
"medium",0.39,145
"medium",0.4,137
"medium",0.37,131
"medium",0.1,246
"medium",0.43,136
"medium",0.75,240
"medium",0.37,156
"medium",0.11,305
"medium",0.45,154
"medium",0.87,261
"medium",0.11,244
"high",0.45,129
"low",0.81,254
"medium",0.77,236
"medium",0.89,237
"medium",0.43,135
"medium",0.78,236
"low",0.37,149
"low",0.37,141
"low",0.85,270
"low",0.41,138
"low",0.11,298
"low",0.75,254
"low",0.82,248
"low",0.79,257
"low",0.43,150
"low",0.1,281
"low",0.46,141
"low",0.43,157
"low",0.43,136
"low",0.11,296
"low",0.09,279
"low",0.37,131
"low",0.4,160
"low",0.1,291
"low",0.41,157
"low",0.79,294
"low",0.11,310
"medium",0.1,282
"medium",0.44,134
"medium",0.25,214
"medium",0.44,137
"medium",0.73,252
"medium",0.75,243
"medium",0.36,148
"medium",0.37,151
"medium",0.39,129
"medium",0.48,198
"medium",0.57,275
"medium",0.9,243
"high",0.39,159
"low",0.44,145
"medium",0.81,242
"medium",0.74,242
"medium",0.44,145
"medium",0.41,154
"low",0.4,139
"low",0.46,152
"low",0.8,211
"low",0.87,258
"low",0.39,155
"low",0.38,148
"low",0.66,255
"low",0.1,264
"low",0.37,132
"low",0.1,255
"low",0.09,263
"low",0.86,222
"low",0.11,263
"low",0.37,157
"low",0.11,307
"low",0.77,259
"low",0.84,222
"low",0.1,250
"low",0.83,245
"low",0.11,292
"low",0.86,252
"medium",0.38,161
"medium",0.11,250
"medium",0.45,134
"medium",0.1,279
"medium",0.09,256
"medium",0.39,127
"medium",0.37,138
"medium",0.81,243
"medium",0.09,296
"medium",0.1,267
"medium",0.39,144
"medium",0.83,251
"high",0.45,148
"low",0.43,141
"medium",0.8,268
"medium",0.1,247
"medium",0.1,247
"medium",0.36,146
"low",0.38,140
"low",0.78,263
"low",0.44,145
"low",0.41,156
"low",0.72,244
"low",0.46,144
"low",0.1,286
"low",0.34,141
"low",0.11,260
"low",0.38,154
"low",0.82,225
"low",0.39,127
"low",0.44,140
"low",0.43,147
"low",0.84,227
"low",0.43,153
"low",0.37,128
"low",0.74,228
"low",0.73,235
"low",0.37,148
"low",0.58,238
"medium",0.4,141
"medium",0.51,249
"medium",0.46,151
"medium",0.45,129
"medium",0.46,156
"medium",0.39,134
"medium",0.09,269
"medium",0.09,290
"medium",0.37,132
"medium",0.1,308
"medium",0.77,232
"medium",0.79,235
"high",0.43,130
"low",0.38,146
"medium",0.77,221
"medium",0.44,130
"medium",0.39,136
"medium",0.78,274
"low",0.1,256
"low",0.1,276
"low",0.75,267
"low",0.46,213
"low",0.91,274
"low",0.1,258
"low",0.72,153
"low",0.11,245
"low",0.11,264
"low",0.46,154
"low",0.37,149
"low",0.46,157
"low",0.43,127
"low",0.11,270
"low",0.73,236
"low",0.43,158
"low",0.86,229
"low",0.1,269
"low",0.4,128
"low",0.11,278
"low",0.86,158
"medium",0.42,202
"medium",0.79,240
"medium",0.1,255
"medium",0.09,254
"medium",0.09,257
"medium",0.87,228
"medium",0.36,145
"medium",0.42,218
"medium",0.84,268
"medium",0.1,278
"medium",0.78,249
"medium",0.35,236
"high",0.1,291
"low",0.11,306
"medium",0.43,135
"medium",0.38,156
"medium",0.46,143
"medium",0.89,243
"low",0.45,147
"low",0.44,159
"low",0.74,216
"low",0.45,152
"low",0.79,226
"low",0.79,271
"low",0.11,255
"low",0.42,140
"low",0.64,252
"low",0.4,159
"low",0.84,270
"low",0.73,232
"low",0.4,144
"low",0.36,127
"low",0.43,131
"low",0.11,243
"low",0.91,244
"low",0.8,260
"low",0.42,139
"low",0.31,184
"low",0.44,130
"medium",0.38,135
"medium",0.45,146
"medium",0.43,149
"medium",0.45,153
"medium",0.43,160
"medium",0.43,160
"medium",0.09,282
"medium",0.43,128
"medium",0.79,232
"medium",0.85,226
"medium",0.38,129
"medium",0.11,255
"high",0.83,258
"low",0.81,229
"medium",0.42,143
"medium",0.11,257
"medium",0.11,275
"medium",0.1,291
"low",0.5,153
"low",0.44,154
"low",0.11,301
"low",0.39,134
"low",0.11,245
"low",0.36,132
"low",0.43,130
"low",0.4,127
"low",0.86,246
"low",0.38,145
"low",0.46,138
"low",0.37,129
"low",0.43,150
"low",0.66,253
"low",0.37,160
"low",0.77,235
"low",0.38,151
"low",0.39,127
"low",0.41,151
"low",0.1,290
"low",0.09,249
"medium",0.41,131
"medium",0.39,159
"medium",0.83,223
"medium",0.09,214
"medium",0.75,227
"medium",0.44,127
"medium",0.1,293
"medium",0.42,141
"medium",0.1,300
"medium",0.1,309
"medium",0.31,149
"medium",0.42,159
"high",0.38,152
"low",0.39,158
"medium",0.1,254
"medium",0.11,294
"medium",0.1,269
"medium",0.11,247
"low",0.44,271
"low",0.91,232
"low",0.72,245
"low",0.66,225
"low",0.2,236
"low",0.97,268
"low",0.59,230
"low",0.88,162
"low",0.16,197
"low",0.61,247
"low",0.52,234
"low",0.82,276
"medium",0.75,217
"medium",0.62,156
"medium",0.91,189
"medium",0.61,238
"medium",0.79,201
"medium",0.9,263
"medium",0.75,146
"medium",0.81,213
"medium",0.59,159
"medium",0.56,236
"medium",0.98,257
"medium",0.59,168
"high",0.61,151
"low",0.78,139
"medium",0.55,196
"medium",0.2,237
"medium",0.79,236
"medium",0.52,265
"low",0.97,207
"low",0.63,219
"low",0.85,208
"low",0.59,240
"low",0.64,135
"low",0.8,236
"low",0.61,140
"low",0.87,162
"medium",0.75,117
"medium",0.96,225
"medium",0.75,211
"medium",0.19,173
"medium",0.52,170
"medium",0.6,242
"medium",0.9,175
"medium",0.89,195
"medium",0.54,184
"medium",0.99,170
"medium",0.66,185
"medium",0.92,259
"medium",0.19,102
"medium",0.39,156
"medium",0.41,191
"medium",0.6,239
"medium",0.95,235
"medium",0.51,130
"medium",0.54,166
"medium",0.16,206
"medium",0.98,191
"medium",0.65,214
"medium",0.38,196
"medium",0.95,151
"medium",0.6,165
"high",0.78,177
"high",0.19,241
"high",0.56,230
"high",0.21,270
"high",0.83,234
"high",0.5,257
"high",0.74,264
"high",0.75,133
"high",0.85,155
"high",0.93,202
"high",0.76,136
"high",0.91,269
"low",0.22,169
"low",0.78,192
"low",0.53,241
"low",0.58,165
"low",0.99,183
"low",0.62,163
"low",0.59,162
"low",0.13,219
"low",0.19,278
"low",0.94,273
"low",0.53,272
"low",0.96,168
"low",0.62,221
"low",0.81,213
"low",0.63,275
"medium",0.92,177
"medium",0.83,249
"medium",0.49,246
"medium",0.8,223
"medium",0.54,244
"medium",0.37,169
"medium",0.93,140
"medium",0.88,253
"medium",0.79,194
"medium",0.65,173
"medium",0.72,172
"medium",0.58,167
"high",0.37,153
"high",0.87,243
"high",0.63,163
"high",0.72,221
"high",0.36,191
"high",0.96,272
"high",0.52,118
"high",0.16,173
"low",0.63,200
"low",0.92,132
"low",0.82,180
"low",0.18,145
"low",0.73,139
"low",0.44,230
"low",0.73,247
"low",0.62,140
"medium",0.94,266
"medium",0.76,261
"medium",0.89,275
"medium",0.9,254
"medium",1,231
"medium",0.71,138
"medium",0.73,163
"medium",0.97,262
"medium",0.6,201
"medium",0.82,229
"medium",0.95,228
"medium",0.88,228
"medium",0.79,273
"medium",0.52,171
"medium",0.22,148
"medium",0.59,211
"medium",0.84,211
"medium",0.54,175
"medium",1,245
"medium",0.93,273
"medium",0.96,225
"medium",0.56,152
"medium",0.49,194
"high",0.89,185
"low",0.57,193
"medium",0.96,166
"medium",0.65,223
"medium",0.14,281
"medium",0.64,241
"medium",0.98,165
"medium",0.71,143
"medium",0.96,137
"medium",0.9,185
"medium",0.52,271
"medium",0.78,207
"low",0.62,184
"low",0.6,253
"low",0.82,152
"low",0.52,225
"low",0.13,189
"low",0.97,153
"low",0.63,245
"high",0.68,233
"low",0.74,210
"high",0.89,176
"high",0.28,191
"low",0.61,224
"low",0.67,185
"high",0.86,245
"low",0.87,173
"medium",0.7,231
"high",0.68,270
"medium",0.69,196
"medium",0.97,238
"medium",0.62,261
"medium",0.55,201
"high",0.61,252
"medium",0.15,191
"medium",0.84,199
"medium",0.87,234
"high",0.93,192
"medium",0.14,237
"high",0.96,207
"low",0.41,145
"medium",0.84,155
"medium",0.94,145
"medium",0.6,247
"medium",0.7,182
"low",0.29,183
"low",0.31,146
"low",0.73,241
"low",0.51,261
"low",0.58,140
"low",0.59,257
"low",0.95,186
"low",0.84,159
"low",0.28,164
"low",0.94,217
"high",0.49,137
"low",0.72,164
"low",0.19,249
"low",0.83,264
"low",0.79,208
"high",0.72,175
"low",0.97,209
"low",0.92,268
"low",0.95,264
"high",0.76,234
"low",0.24,199
"medium",0.89,205
"high",0.69,140
"medium",0.92,257
"high",0.79,227
"medium",0.87,189
"medium",0.89,241
"medium",0.75,199
"medium",0.78,206
"medium",0.13,268
"medium",0.94,221
"medium",0.94,262
"medium",0.67,253
"high",0.6,241
"low",0.62,252
"medium",0.38,171
"medium",0.8,194
"medium",0.61,104
"medium",0.61,176
"medium",0.66,192
"medium",0.56,154
"medium",1,186
"medium",0.73,200
"medium",0.6,132
"high",0.78,236
"low",0.48,211
"low",0.9,273
"low",0.16,223
"high",0.5,204
"low",0.66,196
"low",0.44,219
"low",0.95,261
"high",0.9,254
"low",0.27,185
"low",0.51,98
"low",0.68,260
"low",0.97,137
"low",0.91,159
"low",0.76,265
"low",0.88,177
"medium",0.83,247
"medium",0.78,161
"medium",0.52,103
"medium",0.63,151
"medium",0.9,193
"medium",0.48,194
"medium",0.7,208
"medium",0.68,229
"medium",0.7,166
"medium",0.77,141
"medium",0.73,249
"medium",0.87,264
"high",0.65,252
"low",0.62,134
"medium",0.53,274
"medium",0.59,200
"medium",0.87,154
"medium",0.47,111
"low",0.96,247
"low",0.79,169
"low",0.84,250
"low",0.68,178
"low",0.86,251
"low",0.73,272
"low",0.9,229
"low",0.63,180
"low",0.71,271
"low",0.71,226
"low",0.95,150
"low",0.51,260
"low",0.77,161
"low",0.48,136
"low",0.93,238
"low",0.83,98
"low",0.61,156
"low",0.97,248
"low",0.5,170
"low",0.84,245
"low",0.58,203
"medium",0.59,182
"medium",0.77,175
"medium",0.78,145
"medium",0.6,220
"medium",0.53,259
"medium",0.73,228
"medium",0.76,189
"medium",0.12,257
"medium",0.2,180
"medium",0.5,180
"medium",0.79,215
"medium",0.96,132
"high",0.26,213
"low",0.8,173
"medium",0.43,186
"medium",0.87,157
"medium",0.63,175
"medium",0.58,135
"low",0.2,256
"low",0.62,268
"low",0.91,159
"low",0.66,191
"low",0.53,275
"low",0.52,217
"low",1,201
"low",0.73,205
"low",0.65,240
"low",0.5,137
"low",0.94,241
"low",0.48,198
"low",0.67,254
"low",0.73,262
"low",0.63,244
"low",0.84,266
"low",0.2,191
"low",0.76,148
"low",0.55,233
"low",0.8,178
"low",0.64,165
"medium",0.59,179
"medium",0.92,149
"medium",0.75,269
"medium",0.69,227
"medium",0.82,247
"medium",0.88,220
"medium",0.89,233
"medium",1,171
"medium",0.66,234
"medium",0.76,176
"medium",0.8,190
"medium",0.58,168
"high",0.73,205
"low",1,189
"medium",0.18,282
"medium",0.47,152
"medium",0.92,217
"medium",0.51,130
"low",0.81,153
"low",0.52,270
"low",0.95,220
"low",0.93,253
"low",0.98,209
"low",0.79,231
"low",0.99,240
"low",0.64,266
"low",0.54,153
"low",0.79,187
"low",0.55,185
"low",0.18,147
"low",0.56,188
"low",0.92,252
"low",0.99,163
"low",0.77,189
"low",0.49,156
"low",0.98,183
"low",0.18,209
"low",0.8,271
"low",0.81,251
"medium",0.13,198
"medium",0.58,274
"medium",0.75,209
"medium",0.8,271
"medium",0.78,143
"medium",0.92,236
"medium",0.85,222
"medium",0.52,233
"medium",0.95,270
"medium",0.81,258
"medium",0.16,202
"medium",0.91,150
"high",0.62,193
"low",0.24,210
"medium",0.88,208
"medium",0.94,196
"medium",0.76,187
"medium",0.49,140
"low",0.93,256
"low",0.92,113
"low",0.19,196
"low",0.66,170
"low",0.16,261
"low",0.83,132
"low",0.69,153
"low",0.82,147
"low",0.88,244
"low",0.31,108
"low",0.83,218
"low",0.94,133
"low",0.65,233
"low",0.6,147
"low",0.52,176
"low",0.66,169
"low",0.87,144
"low",0.2,151
"medium",0.63,252
"medium",0.69,180
"medium",0.48,251
"medium",0.8,263
"medium",0.89,260
"medium",0.67,227
"medium",0.37,260
"medium",0.93,158
"medium",0.69,186
"medium",0.16,171
"medium",0.81,199
"medium",0.97,258
"high",0.77,273
"low",0.75,259
"medium",0.88,265
"medium",0.43,168
"medium",0.99,163
"medium",0.59,265
"low",0.89,190
"low",0.54,157
"low",0.32,266
"low",0.17,240
"low",0.78,143
"low",0.73,121
"low",0.65,170
"low",0.8,161
"low",0.61,239
"low",0.67,224
"low",0.63,242
"low",0.51,140
"low",0.82,170
"low",0.79,156
"low",0.49,113
"low",0.7,138
"low",0.13,137
"low",0.83,217
"low",0.83,155
"low",0.19,280
"low",0.8,248
"medium",0.49,190
"medium",0.92,176
"medium",0.81,217
"medium",0.62,269
"medium",0.21,238
"medium",0.95,243
"medium",0.51,198
"medium",0.52,188
"medium",0.64,257
"medium",0.62,268
"medium",0.73,233
"medium",0.32,214
"high",0.78,285
"low",0.65,224
"medium",0.56,224
"medium",0.96,142
"medium",0.79,220
"medium",0.66,244
"low",0.67,171
"low",0.86,274
"low",0.57,214
"low",0.86,171
"low",0.52,150
"low",0.73,260
"low",0.78,259
"low",0.95,153
"low",0.75,263
"low",0.83,149
"low",0.48,261
"low",0.3,189
"low",0.72,237
"low",0.61,224
"low",0.31,240
"low",0.62,245
"low",0.48,268
"low",0.97,208
"low",0.61,153
"low",0.93,169
"low",0.89,218
"medium",0.95,155
"medium",0.36,155
"medium",0.29,105
"medium",0.65,251
"medium",0.72,219
"medium",0.51,198
"medium",0.54,158
"medium",0.66,157
"medium",0.59,178
"medium",0.45,145
"medium",0.15,230
"medium",0.95,174
"high",0.49,140
"low",0.68,174
"medium",0.7,173
"medium",0.9,203
"medium",0.94,170
"medium",0.8,203
"low",0.59,169
"low",0.43,109
"low",0.7,263
"low",0.51,185
"low",0.12,191
"low",0.14,259
"low",0.86,253
"low",0.97,216
"medium",1,264
"medium",0.49,181
"medium",0.9,209
"medium",0.82,239
"medium",0.59,197
"medium",0.97,150
"medium",0.69,164
"medium",0.73,216
"medium",0.48,271
"medium",0.94,176
"medium",0.74,156
"medium",0.65,143
"medium",0.93,233
"medium",0.57,138
"medium",0.9,259
"medium",0.55,169
"medium",0.59,172
"medium",0.72,156
"medium",0.87,140
"medium",0.86,212
"medium",0.61,269
"medium",0.45,111
"medium",0.51,198
"medium",0.87,263
"medium",0.29,191
"medium",0.57,188
"medium",0.69,252
"high",0.61,142
"high",0.96,247
"high",0.16,269
"high",0.96,244
"high",0.77,164
"high",0.85,232
"high",0.37,177
"high",0.68,173
"high",0.87,165
"high",0.95,225
"low",0.84,121
"low",0.44,219
"low",0.94,204
"low",0.85,235
"low",0.75,215
"low",0.76,243
"low",0.13,162
"low",0.6,262
"low",0.45,206
"low",0.49,125
"low",0.19,167
"low",0.68,218
"low",0.53,181
"low",1,269
"low",0.99,167
"medium",0.29,271
"medium",0.54,201
"medium",0.25,229
"medium",0.71,148
"medium",0.96,147
"medium",0.8,211
"medium",0.82,145
"medium",0.19,269
"medium",0.43,129
"medium",0.62,270
"medium",0.75,250
"medium",0.56,192
"high",0.88,233
"high",0.63,192
"high",0.75,247
"high",0.74,192
"high",0.55,178
"high",0.87,197
"high",0.13,264
"high",0.33,274
"low",0.89,147
"low",0.56,154
"low",0.95,224
"low",0.57,250
"low",0.72,179
"low",0.28,170
"low",0.54,118
"low",0.54,256
"medium",0.99,209
"medium",0.37,146
"medium",0.77,275
"medium",0.7,180
"medium",0.8,228
"medium",0.52,204
"medium",0.69,172
"medium",0.6,274
"medium",0.74,136
"medium",0.69,252
"medium",0.78,137
"medium",0.77,191
"medium",0.91,132
"medium",0.54,249
"medium",0.48,274
"medium",0.55,194
"medium",0.17,191
"medium",0.77,216
"medium",0.93,241
"medium",0.65,243
"medium",0.67,207
"medium",0.95,199
"medium",0.61,286
"high",0.57,132
"low",0.65,229
"medium",0.85,260
"medium",0.61,214
"medium",0.65,217
"medium",0.92,225
"medium",0.37,113
"medium",0.48,250
"medium",0.82,271
"medium",0.84,135
"medium",0.57,100
"medium",0.8,224
"low",0.49,134
"low",0.79,158
"low",0.48,183
"low",0.28,97
"low",0.47,226
"low",0.91,235
"low",0.75,186
"high",0.61,242
"low",0.47,284
"high",0.22,274
"high",0.5,130
"low",0.56,146
"low",0.84,207
"high",0.69,210
"low",0.53,143
"medium",0.17,116
"high",0.48,162
"medium",0.94,242
"medium",0.77,153
"medium",1,194
"medium",0.49,233
"high",0.93,283
"medium",0.38,188
"medium",0.6,182
"medium",0.5,286
"high",0.97,212
"medium",0.93,176
"high",0.5,264
"low",0.52,261
"medium",0.5,163
"medium",0.55,139
"medium",0.95,261
"medium",0.48,275
"low",0.51,132
"low",0.96,202
"low",0.97,177
"low",0.97,234
"low",0.71,188
"low",0.82,203
"low",0.57,227
"low",0.48,150
"low",0.71,267
"low",0.63,186
"high",0.99,142
"low",0.79,126
"low",0.65,201
"low",0.7,142
"low",0.99,167
"high",0.65,258
"low",0.92,207
"low",0.24,282
"low",0.39,188
"high",0.82,214
"low",0.78,272
"medium",0.62,259
"high",0.6,191
"medium",0.49,192
"high",0.82,164
"medium",0.48,149
"medium",0.69,149
"medium",0.4,165
"medium",0.72,222
"medium",0.75,222
"medium",0.5,265
"medium",0.78,247
"medium",0.76,147
"high",0.94,273
"low",0.24,144
"medium",0.99,181
"medium",0.67,198
"medium",0.76,255
"medium",0.76,169
"medium",0.55,201
"medium",0.74,274
"medium",0.81,134
"medium",0.98,190
"medium",0.98,170
"high",0.58,154
"low",0.18,142
"low",0.57,235
"low",0.7,110
"high",0.49,211
"medium",0.7,214
"medium",0.16,210
"medium",0.58,207
"medium",0.66,161
"medium",0.51,102
"medium",0.48,186
"low",0.56,211
"low",0.81,240
"low",0.57,237
"low",0.66,164
"low",0.22,222
"medium",0.96,205
"medium",0.87,140
"medium",0.61,103
"medium",0.66,178
"medium",0.9,137
"medium",0.64,143
"medium",0.76,170
"medium",0.97,135
"medium",0.69,174
"medium",0.98,166
"medium",0.18,174
"medium",0.62,251
"high",0.29,187
"low",0.87,170
"medium",0.91,241
"medium",0.53,221
"medium",0.69,257
"medium",0.14,275
"low",0.7,245
"low",0.77,246
"low",0.77,263
"low",0.76,133
"low",0.66,157
"low",0.5,198
"low",0.57,145
"low",0.97,118
"low",0.26,184
"low",0.72,243
"low",0.83,247
"low",0.55,158
"low",0.77,243
"low",0.24,203
"low",0.8,161
"low",0.5,214
"low",0.66,179
"low",0.66,188
"low",0.66,174
"low",0.96,177
"low",0.75,194
"medium",0.78,244
"medium",0.57,269
"medium",0.78,159
"medium",0.57,140
"medium",0.84,224
"medium",0.23,242
"medium",0.53,180
"medium",0.82,150
"medium",0.59,269
"medium",0.5,178
"medium",1,187
"medium",0.94,140
"high",0.86,193
"low",0.73,243
"medium",0.49,144
"medium",0.79,147
"medium",0.83,165
"medium",0.85,176
"low",0.65,170
"low",0.94,213
"low",0.76,242
"low",0.77,139
"low",0.77,239
"low",0.59,123
"low",0.69,185
"low",0.51,186
"low",0.8,178
"high",0.98,153
"high",0.69,185
"high",0.14,142
"high",0.95,221
"high",0.53,148
"high",0.64,258
"low",0.51,229
"low",0.36,111
"low",0.62,271
"low",0.98,133
"low",0.53,223
"low",0.8,272
"medium",0.73,233
"medium",0.82,162
"medium",0.62,165
"medium",0.87,242
"medium",0.43,124
"medium",0.57,163
"medium",0.91,144
"medium",0.75,149
"medium",0.76,217
"medium",0.85,139
"medium",0.56,270
"medium",0.86,177
"high",0.21,175
"low",0.94,151
"medium",0.98,185
"medium",0.42,227
"medium",0.98,218
"medium",1,167
"low",0.95,183
"low",0.95,259
"low",0.68,138
"low",0.64,122
"low",0.24,225
"low",0.37,121
"low",0.67,274
"low",0.86,153
"low",0.43,119
"low",0.67,141
"low",0.92,161
"low",0.43,186
"low",0.52,252
"low",0.16,182
"low",0.49,264
"low",0.37,167
"high",0.98,171
"high",0.33,130
"high",0.14,271
"high",0.54,249
"high",0.63,180
"high",0.55,220
"medium",0.84,210
"medium",0.51,258
"medium",0.15,150
"medium",0.97,259
"medium",0.67,231
"medium",0.48,220
"medium",0.69,149
"medium",0.6,238
"medium",0.82,209
"medium",0.86,149
"medium",0.69,264
"high",0.87,207
"low",0.17,239
"medium",0.94,239
"medium",0.5,258
"medium",0.16,203
"medium",0.89,258
"low",0.69,257
"low",0.5,134
"low",0.16,240
"low",0.75,237
"low",0.64,157
"low",0.78,275
"high",0.81,228
"high",0.55,254
"high",0.53,257
"high",0.69,231
"high",0.8,217
"high",0.77,286
"low",0.84,236
"low",0.64,215
"low",0.78,157
"low",0.67,149
"low",0.81,221
"low",0.91,238
"medium",0.75,250
"medium",0.78,202
"medium",0.54,173
"medium",0.77,250
"medium",0.89,270
"medium",0.16,232
"medium",0.77,260
"medium",0.69,232
"medium",0.61,134
"medium",0.59,189
"medium",0.58,113
"medium",0.88,264
"high",0.51,260
"low",0.31,132
"medium",0.52,168
"medium",0.57,186
"high",0.5,267
"high",0.74,180
"high",0.74,211
"high",0.82,268
"high",0.74,206
"high",0.2,113
"low",0.63,179
"low",0.19,157
"low",0.4,127
"low",0.71,179
"low",0.84,197
"low",0.59,251
"low",0.57,250
"low",0.81,176
"low",0.8,246
"low",0.49,155
"low",0.55,178
"low",0.68,213
"low",0.55,150
"low",0.59,166
"low",0.91,169
"low",0.48,208
"low",0.84,209
"medium",0.73,167
"medium",0.28,281
"medium",0.77,156
"medium",0.67,265
"medium",0.5,142
"medium",0.32,143
